Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2021-01-06,VA,377300,147195,63039,59700,12153,483,0,4245,10626,79859,59700,237741,79859,5226,3094,1238,404,191,9,0,59,59,172,404,4650,172,18636,7533,5167,3943,830,17,0,165,388,593,3943,14100,593,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,VI,2083,0,0,0,0,0,0,0,0,2083,0,0,2083,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,VT,8158,6400,406,0,439,10,0,0,147,756,167,6700,1291,152,134,1,0,2,1,0,0,2,12,0,131,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,WA,260752,68250,8104,50712,8976,2094,2826,4208,2431,113151,50712,96889,113151,3605,2538,117,450,256,78,57,43,57,9,450,3146,9,15415,4811,533,2292,676,185,308,172,192,6246,2292,6877,6246,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,WI,535999,407331,35370,0,12398,6640,0,0,29668,44592,55848,391904,88247,5435,4595,378,0,103,73,0,0,89,197,320,4741,374,21971,15178,2622,2142,464,328,0,0,264,973,2142,18856,973,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,WV,94678,54973,2516,0,0,0,0,5,878,36306,0,0,0,1481,995,24,0,0,0,0,0,9,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,WY,45890,23209,1260,3551,223,1935,118,0,1260,18171,3551,27098,18171,464,382,2,33,4,41,1,0,4,29,33,402,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,AK,48098,14842,6083,0,1887,9623,1322,3762,6083,9304,2686,24164,21248,215,80,9,0,20,76,13,7,3,7,7,179,29,1033,328,38,0,97,262,112,68,46,82,50,749,234,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,AL,371934,117462,31719,0,1499,0,0,0,31719,159405,10523,125167,236244,4873,2451,1374,0,15,0,0,0,131,902,94,3395,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,AR,233475,147790,11674,0,2101,670,3035,1401,11674,28514,27083,206392,0,3749,2759,560,0,25,7,51,13,134,200,139,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,AZ,556384,184822,24886,161012,6791,25541,0,0,24886,137032,161012,258340,137032,9061,4187,257,2603,91,859,0,0,204,860,2603,5598,860,39728,17299,1717,13387,613,3270,0,0,1467,1975,13387,24366,1975,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,CA,2391261,319136,191572,887580,100569,5090,8913,20372,191572,793511,887580,710170,793511,26538,7679,1697,11575,2818,81,129,252,210,2097,11575,12866,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,CO,341250,131040,2423,98280,4641,1911,990,4743,2423,87565,98280,155405,87565,4934,3083,173,1018,107,30,9,114,32,368,1018,3548,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,CT,190120,57466,8516,31485,2009,304,0,7094,8516,69071,31485,89564,69071,6099,4429,796,586,71,3,0,89,32,93,586,5420,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,DC,29764,7362,7215,0,587,59,67,0,7215,296,6542,20811,2411,794,82,584,104,11,0,0,0,0,13,104,677,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,DE,59484,27269,3536,10432,1146,0,0,0,3536,3147,10432,45905,3147,930,624,222,63,6,0,0,0,14,1,63,866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,516770,253437,94125,42304,12373,0,0,0,48259,66272,42304,408194,66272
2021-01-03,FL,1365436,438830,92597,420095,0,0,0,0,92597,246190,420095,619282,326059,22310,11531,3639,5315,0,0,0,0,940,885,5315,15153,1842,64216,28520,13093,16850,0,0,0,0,3341,2412,16850,43255,4111,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,GA,587076,223359,17942,65797,11593,372,554,0,17942,113315,65797,350236,171043,10964,5319,3710,588,174,10,6,0,37,1120,588,9227,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,GU,7327,351,396,0,2227,0,3755,0,396,598,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,HI,21956,2316,647,0,4632,0,6214,0,647,7800,0,0,0,289,25,5,0,156,0,84,0,5,14,0,0,14,1775,106,11,0,432,0,535,0,25,666,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,IA,284380,173472,2379,0,2844,888,824,0,2379,95442,17063,164940,102377,3946,3643,94,0,53,12,15,0,43,86,106,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,ID,142507,77979,11065,0,957,1765,307,0,11065,49607,14739,56846,70922,1448,1347,8,0,12,27,0,0,23,31,144,1276,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,IL,979821,349595,33627,181020,20230,1163,907,0,33627,304743,181020,494058,304743,18322,9644,3112,2708,598,21,16,0,102,2121,2708,13493,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,13482117,4304958,983114,940251,478208,10547,13054,0,400581,6351404,940251,6190462,6351404
2021-01-03,IN,526071,344250,58910,0,6758,0,0,0,58910,81443,32104,263062,230905,8475,5810,685,0,42,0,0,0,1088,850,190,4261,4024,0,0,0,0,0,0,0,0,0,0,0,0,0,2667473,1799538,197910,0,47911,0,0,0,306754,315360,102161,1263167,1302145
2021-01-03,KS,227745,156465,13452,0,4056,1510,0,0,13452,41022,32180,134989,60576,2879,2218,152,0,35,24,0,0,203,247,210,2288,381,6903,5143,589,0,140,54,0,0,578,399,1098,5156,649,1012506,619103,45815,0,18068,6068,0,0,59574,263878,74643,539593,398270
2021-01-03,KY,276826,171641,0,0,2614,546,176,10523,0,72143,9898,188818,78110,2723,2176,237,0,17,2,1,67,0,223,51,2343,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,LA,321058,142211,24333,0,13874,916,332,0,24333,41266,0,0,321058,7537,4223,3032,0,50,7,8,0,27,190,186,6949,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MA,387662,127565,27605,82601,9105,0,0,0,27605,116928,82601,188133,116928,12610,9255,892,901,309,0,0,0,919,334,901,11375,334,16098,8222,1678,2466,566,0,0,0,1489,1677,2466,11955,1677,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MD,285319,93353,13153,49088,5954,0,0,0,13153,41446,49088,194785,41446,5994,2899,2195,588,195,0,0,0,63,54,588,5352,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,ME,25592,19652,584,0,292,78,13,234,584,3061,478,18351,6763,359,271,7,0,0,0,0,0,4,77,3,239,117,1099,908,53,0,17,3,0,1,17,100,17,923,159,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MI,538121,299670,29787,0,7791,2817,0,21291,29787,115992,27689,339637,170795,13306,8560,3226,0,132,63,0,218,349,758,356,10534,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MN,420544,275526,5874,37881,17871,3981,457,5948,5874,38902,37881,343761,38902,5430,4486,277,169,197,74,5,68,23,131,169,5130,131,22095,13754,2640,1905,1253,381,25,465,215,1457,1905,18733,1457,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MO,401761,194934,57492,0,3335,723,30,80,57492,109812,14262,201121,186378,5562,3154,704,0,38,10,1,1,1240,414,113,4160,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MP,122,0,0,0,0,0,0,0,0,122,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MS,222061,98689,8235,4827,889,1729,0,0,8235,34671,4827,141203,76031,4871,2454,1984,51,15,94,0,0,64,209,51,3930,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,MT,82381,49540,5671,0,253,7150,0,0,5671,19403,1829,48265,32287,972,548,0,0,0,181,0,0,62,181,0,0,0,3462,2389,21,0,0,482,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NC,564924,287002,62297,0,8438,7424,0,0,62297,104592,88062,275038,201824,6910,4257,1730,0,82,81,0,0,434,326,484,5477,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,ND,93041,50089,21,0,1256,3933,0,1143,21,33908,0,0,93041,1317,0,0,0,0,0,0,0,0,1317,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NE,169000,90780,3475,0,2523,1112,205,0,3475,66277,21362,71593,76045,1672,1144,57,0,23,23,1,0,22,402,144,891,637,5290,3824,285,0,127,87,12,0,156,799,983,3059,1248,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NH,46450,22255,1205,3029,628,48,0,215,1205,18349,3029,25072,18349,780,624,10,19,6,0,0,0,3,118,19,643,118,913,679,37,86,34,1,0,5,9,62,86,765,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NJ,492042,141244,60906,98851,16683,0,0,0,60906,131112,98851,262079,131112,19208,10269,3183,3690,994,0,0,0,501,571,3690,14947,571,48743,18695,8857,12515,2204,0,0,0,2810,3662,12515,32566,3662,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NM,146394,22222,0,62451,1215,24535,0,0,0,34185,62451,49758,34185,2551,697,33,851,18,727,0,0,0,225,851,1475,225,9906,1553,105,3187,80,2922,16,0,185,1858,3187,4861,1858,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,NV,231618,62373,20986,62923,13304,901,0,0,20986,58272,62923,110423,58272,3183,1542,276,709,332,30,0,0,5,289,709,2185,289,0,0,0,0,0,0,0,0,0,0,0,0,0,1178880,314256,62544,107975,44885,5676,0,0,124063,519481,107975,551424,519481
2021-01-03,NY,1017153,0,0,0,0,0,0,0,0,1017153,0,0,1017153,38680,12566,8289,8578,2303,0,0,0,2341,4603,8578,25499,4603,89995,15569,18115,21491,5390,0,0,0,0,29430,21491,39074,29430,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,OH,721481,409049,40740,0,10222,812,541,17724,40740,165177,22934,433709,264838,9076,7070,1145,0,63,8,4,166,90,530,168,7922,986,38798,26002,7397,0,520,56,50,1400,1079,2294,1420,31690,5688,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,OK,304072,172186,10340,0,5731,29422,0,0,10340,69561,32457,180744,90871,2547,1834,155,0,39,228,0,0,76,215,141,2032,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,OR,117745,53041,28250,0,3749,2160,1080,1844,28250,24803,32221,54722,30802,1500,980,36,0,44,25,14,32,128,241,154,940,406,6498,3848,214,0,250,180,114,115,1216,561,1397,3975,1126,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,PA,661871,313747,5883,0,11126,0,0,0,5883,270022,42194,159192,460485,16295,12896,2243,0,266,0,0,0,573,317,708,15270,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,PR,78169,0,0,0,0,0,0,0,0,78169,0,0,0,1545,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,RI,87949,34469,1230,23188,1397,182,0,661,1230,21267,23188,43494,21267,1777,1234,88,158,23,1,0,1,0,272,158,1347,272,6506,2618,473,1473,104,11,0,23,91,1713,1473,3320,1713,633613,158459,14709,42914,5917,4516,470,228,16588,389812,42914,200887,389812
2021-01-03,SC,321669,144147,31210,0,3012,0,0,0,31210,74372,19821,185553,116295,5469,2885,1635,0,40,0,0,0,178,731,150,4008,1311,14727,7196,5644,0,127,0,0,0,772,988,764,11668,2295,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,SD,100532,68805,2192,3333,1224,12099,0,0,2192,10790,3333,86409,10790,1513,1162,7,17,15,192,0,0,13,107,17,1389,107,5732,3866,110,141,66,1113,0,0,79,357,141,5234,357,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,TN,608297,358470,51862,0,4879,761,411,0,51862,114691,40504,366448,201345,7025,5186,1283,0,37,8,4,0,238,269,222,6199,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,TX,1793341,20892,342,26363,907,0,0,0,342,1733813,26363,33165,1733813,27917,10395,2753,13956,504,0,0,0,144,165,13956,13796,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,UT,283473,173161,21703,63734,5443,3942,7343,0,21703,28811,63734,190928,28811,1301,846,14,219,40,54,44,0,90,76,219,1006,76,11159,6702,188,2683,258,366,660,0,925,270,2683,8206,270,1814460,1140202,21664,220753,30448,18895,25316,0,107570,249612,220753,1260960,249612
2021-01-03,VA,363765,140846,10223,58689,11715,462,0,4076,10223,76792,58689,228284,76792,5124,3029,1210,403,191,9,0,57,58,167,403,4554,167,18310,7337,5097,3921,815,16,0,162,383,579,3921,13810,579,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,VI,2042,0,0,0,0,0,0,0,0,2042,0,0,2042,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,VT,7793,6100,137,0,413,10,0,0,137,737,157,6400,1236,140,124,1,0,2,1,0,0,2,10,0,125,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,WA,255396,66421,2392,49747,8699,2060,2774,4101,2392,111225,49747,94424,111225,3461,2430,108,442,244,74,57,43,54,9,442,3010,9,15111,4704,527,2270,662,182,302,168,190,6106,2270,6735,6106,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,WI,526245,399241,29268,0,12082,6539,0,0,29268,44154,55095,384035,87115,5261,4434,376,0,98,72,0,0,91,190,318,4572,371,21529,14837,2594,2113,449,320,0,0,265,951,2113,18465,951,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,WV,91058,53150,2469,0,0,0,0,2,2469,34600,0,0,0,1376,930,23,0,0,0,0,0,9,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,WY,44875,22612,347,3477,219,1909,116,0,1239,17810,3477,26442,17810,438,359,1,31,4,40,1,0,4,29,31,378,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,AK,46483,14623,1245,0,1864,9093,1307,3629,5971,8751,2647,23815,20021,203,74,8,0,20,73,12,5,3,8,6,169,28,1017,320,37,0,96,260,111,64,45,84,49,736,232,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,AL,356820,111969,59617,0,1378,0,0,0,30929,152927,10367,121589,224864,4774,2404,1352,0,15,0,0,0,128,875,94,3339,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,AR,222430,140576,37146,0,2002,638,3114,1335,11122,26497,26247,196183,0,3637,2550,540,0,22,7,51,13,129,325,135,3502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,AZ,512489,162683,14804,147562,6281,24398,0,0,22443,134318,147562,230609,134318,8718,3960,243,2503,87,839,0,0,196,890,2503,5325,890,36784,15808,1609,12406,574,3123,0,0,1318,1946,12406,22432,1946,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,CA,2218142,319136,64518,887580,100569,5090,8913,20372,191572,620392,887580,710170,620392,24958,7679,1697,11575,2818,81,129,252,210,517,11575,12866,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,CO,330859,126554,9330,95850,4434,1853,959,4566,2349,84964,95850,150045,84964,4750,2974,171,982,103,26,9,113,31,341,982,3427,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,CT,185708,56310,13988,30915,1976,296,0,6635,8174,67414,30915,87379,67414,5995,4356,786,577,69,3,0,84,31,89,577,5329,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,DC,28758,7104,13728,0,549,59,67,0,7055,196,6390,20112,2256,780,81,573,103,11,0,0,0,0,12,103,665,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,DE,56596,25753,13326,10038,1078,0,0,0,3379,3022,10038,43536,3022,921,618,221,62,6,0,0,0,13,1,62,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,507478,249213,92489,41376,12080,0,0,0,47635,64685,41376,401417,64685
2020-12-30,FL,1306123,416635,161719,403284,0,0,0,0,88028,236457,403284,592519,310320,21857,11256,3590,5212,0,0,0,0,927,872,5212,14835,1810,63375,28064,12967,16660,0,0,0,0,3314,2370,16660,42676,4039,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,GA,558177,212945,148136,63822,10997,351,526,0,16177,105223,63822,335038,159317,10846,5264,3688,582,174,10,6,0,36,1086,582,9151,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,GU,7308,348,0,0,2219,0,3726,0,391,624,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,HI,21209,2316,347,0,4632,0,6214,0,647,7053,0,0,0,285,25,5,0,156,0,84,0,5,10,0,0,10,1768,106,11,0,432,0,535,0,25,659,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,IA,280023,169770,8349,0,5566,888,824,0,2783,91843,16699,161420,97409,3822,3523,93,0,52,11,15,0,41,87,115,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,ID,139864,76069,817,0,944,1752,300,0,10893,49089,14534,55441,69889,1403,1319,8,0,12,27,0,0,23,14,142,1250,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,IL,955380,337553,86757,176980,19632,1139,890,0,32777,299652,176980,478748,299652,17811,9375,3062,2655,585,20,16,0,101,1997,2655,13159,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,13178017,4218234,964459,924335,472022,10369,12839,0,393320,6182439,924335,6071243,6182439
2020-12-30,IN,505017,329152,33445,0,6505,0,0,0,56574,79341,31233,251208,222576,8160,5580,666,0,39,0,0,0,1048,827,186,4085,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,2622879,1774725,195671,0,47302,0,0,0,303963,301218,100634,1239175,1283070
2020-12-30,KS,222433,152504,11033,0,3931,1471,0,0,13173,40321,31664,131898,58871,2741,2110,149,0,34,21,0,0,193,234,205,2177,359,6760,5032,583,0,135,54,0,0,565,391,1086,5041,633,1001232,610263,45177,0,17765,5987,0,0,58979,263061,73162,534384,393686
2020-12-30,KY,265262,165180,18620,0,2524,531,173,10117,0,68117,9898,181303,74061,2623,2091,234,0,17,2,1,64,0,214,51,2258,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,LA,311229,142211,98126,0,13874,916,332,0,24333,31437,0,0,311229,7448,4223,3032,0,50,7,8,0,27,101,186,6949,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MA,367918,114265,22277,76481,8298,0,0,0,25012,121585,76481,169852,121585,12338,8921,869,861,296,0,0,0,874,517,861,10960,517,15905,7928,1643,2406,545,0,0,0,1433,1950,2406,11549,1950,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MD,273689,88461,79556,47657,5701,0,0,0,12596,39718,47657,186314,39718,5848,2807,2154,570,193,0,0,0,58,66,570,5212,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,ME,23499,18089,1611,0,279,72,12,200,533,2703,446,17178,5875,334,271,7,0,0,0,0,0,4,52,3,239,92,1039,908,53,0,17,3,0,1,17,40,17,923,99,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MI,528621,294598,59619,0,7681,2760,0,21107,29293,113563,27287,333841,167493,13018,8354,3201,0,131,62,0,212,337,721,351,10327,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MN,413107,270421,33649,37282,17488,3904,445,5788,5758,38372,37282,337453,38372,5262,4338,274,164,190,71,5,68,22,130,164,4968,130,21748,13190,2576,1867,1208,366,24,450,205,1862,1867,18019,1862,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MO,388856,187040,34647,0,3266,700,30,78,56112,106983,13998,193922,180936,5491,3074,701,0,38,9,1,1,1247,420,111,4082,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MP,122,0,0,0,0,0,0,0,0,122,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MS,213055,97054,72243,4770,871,1709,0,0,8192,28216,4770,138901,69384,4747,2416,1957,50,15,93,0,0,64,152,50,3882,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,MT,81300,48801,363,0,253,7110,0,0,5603,19170,1809,47649,31842,950,548,0,0,0,181,0,0,62,159,0,0,0,3462,2389,21,0,0,482,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NC,532830,271212,91016,0,7989,7017,0,0,58400,97196,84942,260797,187091,6729,4140,1692,0,80,79,0,0,423,315,472,5350,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,ND,92202,49538,2678,0,1255,3896,0,1128,21,33686,0,0,92202,1289,0,0,0,0,0,0,0,0,1289,0,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NE,165297,87234,4464,0,2429,1084,201,0,3402,66483,20870,69369,75058,1611,1105,58,0,23,23,1,0,21,380,142,862,607,5220,3721,279,0,125,86,12,0,153,844,972,2979,1269,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NH,43242,20851,699,2687,600,43,0,205,1062,17095,2687,23460,17095,741,593,10,19,5,0,0,0,2,112,19,610,112,901,670,36,86,34,1,0,5,8,61,86,754,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NJ,472264,134541,41833,95532,15941,0,0,0,57231,127186,95532,249546,127186,18952,10269,3183,3690,994,0,0,0,501,315,3690,14947,315,47090,18035,8620,12132,2118,0,0,0,2623,3562,12132,31396,3562,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NM,141186,20881,1722,58253,1157,23648,0,0,0,35525,58253,47408,35525,2436,697,33,851,18,727,0,0,0,110,851,1475,110,9614,1553,105,3187,80,2922,16,0,185,1566,3187,4861,1566,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,NV,222594,59276,12356,61520,12793,853,0,0,19226,56570,61520,104504,56570,3066,1452,271,679,318,30,0,0,5,311,679,2076,311,0,0,0,0,0,0,0,0,0,0,0,0,0,1157654,306639,61095,105565,43749,5590,0,0,120234,514782,105565,537307,514782
2020-12-30,NY,957412,0,0,0,0,0,0,0,0,957412,0,0,957412,38092,12184,8242,8526,2275,0,0,0,2325,4540,8526,25026,4540,89995,15238,17826,21084,5195,0,0,0,0,30652,21084,38259,30652,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,OH,690748,391903,74855,0,9932,788,531,17223,38838,156678,22160,415995,252593,8855,6892,1133,0,62,8,4,160,88,508,167,7743,945,38002,25392,7291,0,516,55,50,1374,1065,2259,1398,31048,5556,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,OK,287030,163706,16279,0,5538,27830,0,0,9903,63774,31264,168771,86995,2453,1769,150,0,37,216,0,0,74,207,127,1912,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
